id,location,parent,parent_id
9131,Oakland,United States,11708
9132,West Hollywood,United States,11708
9133,Capitola,United States,11708
9134,Chico,United States,11708
9135,Diamond Bar,United States,11708
9136,Garden Grove,United States,11708
9137,Bellflower,United States,11708
9138,San Mateo,United States,11708
9139,Oceanside,United States,11708
9140,San Diego,United States,11708
9141,Palos Verdes Estates,United States,11708
9142,San Jose,United States,11708
9143,South Lake Tahoe,United States,11708
9144,Carlsbad,United States,11708
9145,Redlands,United States,11708
9146,Clovis,United States,11708
9147,Mountain View,United States,11708
9148,Lathrop,United States,11708
9149,Truckee,United States,11708
9150,Monterey,United States,11708
9151,Oxnard,United States,11708
9152,Woodlake,United States,11708
9153,Redondo Beach,United States,11708
9154,Gonzales,United States,11708
9155,Orland,United States,11708
9156,Pico Rivera,United States,11708
9157,Stanton,United States,11708
9158,Thousand Oaks,United States,11708
9159,Colton,United States,11708
9160,Shafter,United States,11708
9161,Cerritos,United States,11708
9162,Montclair,United States,11708
9163,Port Hueneme,United States,11708
9164,Claremont,United States,11708
9165,Chino,United States,11708
9166,Orange Cove,United States,11708
9167,Grass Valley,United States,11708
9168,Placentia,United States,11708
9169,Placerville,United States,11708
9170,Lawndale,United States,11708
9171,Patterson,United States,11708
9172,Grand Terrace,United States,11708
9173,Lindsay,United States,11708
9174,Bishop,United States,11708
9175,La Verne,United States,11708
9176,Yucca Valley,United States,11708
9177,Needles,United States,11708
9178,King City,United States,11708
9179,Visalia,United States,11708
9180,San Leandro,United States,11708
9181,Larkspur,United States,11708
9182,Banning,United States,11708
9183,Poway,United States,11708
9184,Los Angeles,United States,11708
9185,Santa Paula,United States,11708
9186,Dinuba,United States,11708
9187,Modesto,United States,11708
9188,La Mirada,United States,11708
9189,Ione,United States,11708
9190,Rio Vista,United States,11708
9191,Dana Point,United States,11708
9192,Perris,United States,11708
9193,Rohnert Park,United States,11708
9194,Martinez,United States,11708
9195,Inglewood,United States,11708
9196,Imperial,United States,11708
9197,San Ramon,United States,11708
9198,Canyon Lake,United States,11708
9199,Coalinga,United States,11708
9200,Tehachapi,United States,11708
9201,Solvang,United States,11708
9202,Dos Palos,United States,11708
9203,La Puente,United States,11708
9204,Farmersville,United States,11708
9205,South El Monte,United States,11708
9206,Agoura Hills,United States,11708
9207,Soledad,United States,11708
9208,Calimesa,United States,11708
9209,Atascadero,United States,11708
9210,Galt,United States,11708
9211,Arroyo Grande,United States,11708
9212,California City,United States,11708
9213,Oroville,United States,11708
9214,Huntington Beach,United States,11708
9215,San Pablo,United States,11708
9216,Seal Beach,United States,11708
9217,Tulare,United States,11708
9218,Rancho Mirage,United States,11708
9219,McFarland,United States,11708
9220,Sonoma,United States,11708
9221,Kingsburg,United States,11708
9222,Avenal,United States,11708
9223,Morro Bay,United States,11708
9224,Hayward,United States,11708
9225,Yuba City,United States,11708
9226,Novato,United States,11708
9227,La Mesa,United States,11708
9228,Montebello,United States,11708
9229,Fernley,United States,11708
9230,West Wendover,United States,11708
9231,Mesquite,United States,11708
9232,Winnemucca,United States,11708
9233,Carson City,United States,11708
9234,Fallon,United States,11708
9235,Boulder City,United States,11708
9236,Las Vegas,United States,11708
9237,Sparks,United States,11708
9238,North Las Vegas,United States,11708
9239,Elko,United States,11708
9240,Reno,United States,11708
9241,Alamosa,United States,11708
9242,Rifle,United States,11708
9243,Castle Pines,United States,11708
9244,Parker,United States,11708
9245,Vail,United States,11708
9246,Windsor,United States,11708
9247,Denver,United States,11708
9248,Lone Tree,United States,11708
9249,Edgewater,United States,11708
9250,Fort Morgan,United States,11708
9251,Thornton,United States,11708
9252,Fountain,United States,11708
9253,Estes Park,United States,11708
9254,Montrose,United States,11708
9255,Lochbuie,United States,11708
9256,Manitou Springs,United States,11708
9257,Silverthorne,United States,11708
9258,Superior,United States,11708
9259,Aspen,United States,11708
9260,Centennial,United States,11708
9261,Evans,United States,11708
9262,Erie,United States,11708
9263,Firestone,United States,11708
9264,Delta,United States,11708
9265,Cortez,United States,11708
9266,Wheat Ridge,United States,11708
9267,Craig,United States,11708
9268,Colorado Springs,United States,11708
9269,Berthoud,United States,11708
9270,Durango,United States,11708
9271,Grand Junction,United States,11708
9272,La Junta,United States,11708
9273,Broomfield,United States,11708
9274,Gunnison,United States,11708
9275,Federal Heights,United States,11708
9276,Greenwood Village,United States,11708
9277,Arvada,United States,11708
9278,Basalt,United States,11708
9279,Woodland Park,United States,11708
9280,Dacono,United States,11708
9281,Brush,United States,11708
9282,Lamar,United States,11708
9283,Littleton,United States,11708
9284,Pagosa Springs,United States,11708
9285,Gypsum,United States,11708
9286,Glenwood Springs,United States,11708
9287,Steamboat Springs,United States,11708
9288,Canon City,United States,11708
9289,Castle Rock,United States,11708
9290,Salida,United States,11708
9291,Pueblo,United States,11708
9292,Breckenridge,United States,11708
9293,Fort Lupton,United States,11708
9294,Fruita,United States,11708
9295,Longmont,United States,11708
9296,Fort Collins,United States,11708
9297,Commerce City,United States,11708
9298,Boulder,United States,11708
9299,Cherry Hills Village,United States,11708
9300,Leadville,United States,11708
9301,Milliken,United States,11708
9302,Golden,United States,11708
9303,Greeley,United States,11708
9304,Johnstown,United States,11708
9305,Northglenn,United States,11708
9306,Monument,United States,11708
9307,Kodiak,United States,11708
9308,Anchorage,United States,11708
9309,Wasilla,United States,11708
9310,Palmer,United States,11708
9311,Soldotna,United States,11708
9312,Kenai,United States,11708
9313,Homer,United States,11708
9314,Fairbanks,United States,11708
9315,Ketchikan,United States,11708
9316,Juneau,United States,11708
9317,Sitka,United States,11708
9318,Pinson,United States,11708
9319,Hoover,United States,11708
9320,Trussville,United States,11708
9321,Bessemer,United States,11708
9322,Spanish Fort,United States,11708
9323,Center Point,United States,11708
9324,Lanett,United States,11708
9325,Phenix City,United States,11708
9326,Sheffield,United States,11708
9327,Gadsden,United States,11708
9328,Calera,United States,11708
9329,Clay,United States,11708
9330,Talladega,United States,11708
9331,Scottsboro,United States,11708
9332,Alabaster,United States,11708
9333,Opelika,United States,11708
9334,Pike Road,United States,11708
9335,Tuscaloosa,United States,11708
9336,Sylacauga,United States,11708
9337,Fairhope,United States,11708
9338,Rainbow City,United States,11708
9339,Hartselle,United States,11708
9340,Alexander City,United States,11708
9341,Wetumpka,United States,11708
9342,Mobile,United States,11708
9343,Clanton,United States,11708
9344,Muscle Shoals,United States,11708
9345,Selma,United States,11708
9346,Tuscumbia,United States,11708
9347,Satsuma,United States,11708
9348,Northport,United States,11708
9349,Daleville,United States,11708
9350,Pelham,United States,11708
9351,Prattville,United States,11708
9352,Montevallo,United States,11708
9353,Gulf Shores,United States,11708
9354,Enterprise,United States,11708
9355,Robertsdale,United States,11708
9356,Vestavia Hills,United States,11708
9357,Valley,United States,11708
9358,Arab,United States,11708
9359,Dothan,United States,11708
9360,Bay Minette,United States,11708
9361,Saraland,United States,11708
9362,Leeds,United States,11708
9363,Chickasaw,United States,11708
9364,Tarrant,United States,11708
9365,Anniston,United States,11708
9366,Brent,United States,11708
9367,Cullman,United States,11708
9368,Millbrook,United States,11708
9369,Pell City,United States,11708
9370,Midfield,United States,11708
9371,Tuskegee,United States,11708
9372,Fort Payne,United States,11708
9373,Oneonta,United States,11708
9374,Demopolis,United States,11708
9375,Atmore,United States,11708
9376,Guntersville,United States,11708
9377,Moody,United States,11708
9378,Attalla,United States,11708
9379,Orange Beach,United States,11708
9380,Foley,United States,11708
9381,Huntsville,United States,11708
9382,Smiths Station,United States,11708
9383,Brewton,United States,11708
9384,Prichard,United States,11708
9385,Andalusia,United States,11708
9386,Mountain Brook,United States,11708
9387,Daphne,United States,11708
9388,Eufaula,United States,11708
9389,Gardendale,United States,11708
9390,Hueytown,United States,11708
9391,Southside,United States,11708
9392,Irondale,United States,11708
9393,Boaz,United States,11708
9394,Rainsville,United States,11708
9395,Fultondale,United States,11708
9396,Pea Ridge,United States,11708
9397,Centerton,United States,11708
9398,Stuttgart,United States,11708
9399,West Memphis,United States,11708
9400,Osceola,United States,11708
9401,Beebe,United States,11708
9402,Arkadelphia,United States,11708
9403,Bella Vista,United States,11708
9404,Van Buren,United States,11708
9405,Jonesboro,United States,11708
9406,Heber Springs,United States,11708
9407,North Little Rock,United States,11708
9408,Blytheville,United States,11708
9409,Hot Springs,United States,11708
9410,Ward,United States,11708
9411,Siloam Springs,United States,11708
9412,Maumelle,United States,11708
9413,Helena-West Helena,United States,11708
9414,Searcy,United States,11708
9415,Little Rock,United States,11708
9416,Crossett,United States,11708
9417,Wynne,United States,11708
9418,Forrest City,United States,11708
9419,Mena,United States,11708
9420,Hope,United States,11708
9421,Pine Bluff,United States,11708
9422,De Queen,United States,11708
9423,Magnolia,United States,11708
9424,White Hall,United States,11708
9425,Malvern,United States,11708
9426,Morrilton,United States,11708
9427,Pocahontas,United States,11708
9428,Bryant,United States,11708
9429,Walnut Ridge,United States,11708
9430,Fort Smith,United States,11708
9431,Trumann,United States,11708
9432,Bentonville,United States,11708
9433,Cabot,United States,11708
9434,Paragould,United States,11708
9435,Texarkana,United States,11708
9436,Barre,United States,11708
9437,Winooski,United States,11708
9438,Montpelier,United States,11708
9439,Saint Albans,United States,11708
9440,South Burlington,United States,11708
9441,Essex Junction,United States,11708
9442,Rutland,United States,11708
9443,Bellows Falls,United States,11708
9444,East Alton,United States,11708
9445,Homer Glen,United States,11708
9446,Chicago Ridge,United States,11708
9447,Libertyville,United States,11708
9448,Elburn,United States,11708
9449,Willow Springs,United States,11708
9450,New Lenox,United States,11708
9451,Burbank,United States,11708
9452,Algonquin,United States,11708
9453,Hanover Park,United States,11708
9454,Lockport,United States,11708
9455,Harvey,United States,11708
9456,South Holland,United States,11708
9457,Maywood,United States,11708
9458,Mokena,United States,11708
9459,Long Grove,United States,11708
9460,Elk Grove Village,United States,11708
9461,Countryside,United States,11708
9462,Cicero,United States,11708
9463,Peoria Heights,United States,11708
9464,Addison,United States,11708
9465,Harrisburg,United States,11708
9466,Oak Brook,United States,11708
9467,Dwight,United States,11708
9468,River Forest,United States,11708
9469,Evanston,United States,11708
9470,Chatham,United States,11708
9471,Godfrey,United States,11708
9472,Freeport,United States,11708
9473,Arlington Heights,United States,11708
9474,Deerfield,United States,11708
9475,Markham,United States,11708
9476,Channahon,United States,11708
9477,Hillside,United States,11708
9478,Spring Valley,United States,11708
9479,Chicago,United States,11708
9480,DeKalb,United States,11708
9481,Marengo,United States,11708
9482,Lincolnshire,United States,11708
9483,Posen,United States,11708
9484,Benton,United States,11708
9485,Wood River,United States,11708
9486,Anna,United States,11708
9487,West Frankfort,United States,11708
9488,Carpentersville,United States,11708
9489,Mattoon,United States,11708
9490,Taylorville,United States,11708
9491,Beach Park,United States,11708
9492,Hickory Hills,United States,11708
9493,Elgin,United States,11708
9494,Lynwood,United States,11708
9495,Berwyn,United States,11708
9496,Mendota,United States,11708
9497,Lemont,United States,11708
9498,Oak Forest,United States,11708
9499,Hazel Crest,United States,11708
9500,Naperville,United States,11708
9501,Granite City,United States,11708
9502,Jerseyville,United States,11708
9503,Sycamore,United States,11708
9504,Crystal Lake,United States,11708
9505,Pontoon Beach,United States,11708
9506,Belleville,United States,11708
9507,Du Quoin,United States,11708
9508,Pinckneyville,United States,11708
9509,Volo,United States,11708
9510,Bensenville,United States,11708
9511,River Grove,United States,11708
9512,Park Ridge,United States,11708
9513,Metropolis,United States,11708
9514,Willowbrook,United States,11708
9515,Calumet Park,United States,11708
9516,Centralia,United States,11708
9517,Galesburg,United States,11708
9518,Sauk Village,United States,11708
9519,Mundelein,United States,11708
9520,Silvis,United States,11708
9521,Midlothian,United States,11708
9522,Coal City,United States,11708
9523,Harwood Heights,United States,11708
9524,Morton Grove,United States,11708
9525,Breese,United States,11708
9526,Justice,United States,11708
9527,Lisle,United States,11708
9528,Centreville,United States,11708
9529,Westmont,United States,11708
9530,Melrose Park,United States,11708
9531,Broadview,United States,11708
9532,Joliet,United States,11708
9533,Carterville,United States,11708
9534,Prospect Heights,United States,11708
9535,Morton,United States,11708
9536,Brookfield,United States,11708
9537,Lakemoor,United States,11708
9538,Minooka,United States,11708
9539,Lindenhurst,United States,11708
9540,Edwardsville,United States,11708
9541,Glenview,United States,11708
9542,Clarendon Hills,United States,11708
9543,Vernon Hills,United States,11708
9544,Streator,United States,11708
9545,Bloomingdale,United States,11708
9546,Normal,United States,11708
9547,Monee,United States,11708
9548,Rolling Meadows,United States,11708
9549,Stickney,United States,11708
9550,Dolton,United States,11708
9551,Wood Dale,United States,11708
9552,Gurnee,United States,11708
9553,Rockton,United States,11708
9554,Antioch,United States,11708
9555,Summit,United States,11708
9556,Lake Zurich,United States,11708
9557,La Salle,United States,11708
9558,Mount Zion,United States,11708
9559,Orland Park,United States,11708
9560,Bellwood,United States,11708
9561,Elmhurst,United States,11708
9562,Island Lake,United States,11708
9563,Bourbonnais,United States,11708
9564,Round Lake,United States,11708
9565,Flossmoor,United States,11708
9566,Alsip,United States,11708
9567,Streamwood,United States,11708
9568,Warrenville,United States,11708
9569,Plano,United States,11708
9570,Yorkville,United States,11708
9571,Sterling,United States,11708
9572,Lombard,United States,11708
9573,Sandwich,United States,11708
9574,Savoy,United States,11708
9575,Orland Hills,United States,11708
9576,East Saint Louis,United States,11708
9577,Swansea,United States,11708
9578,Bridgeview,United States,11708
9579,Palos Hills,United States,11708
9580,Geneseo,United States,11708
9581,Moline,United States,11708
9582,West Dundee,United States,11708
9583,Carbondale,United States,11708
9584,Bartlett,United States,11708
9585,West Chicago,United States,11708
9586,Rantoul,United States,11708
9587,Roscoe,United States,11708
9588,Pekin,United States,11708
9589,Carol Stream,United States,11708
9590,Westchester,United States,11708
9591,Hawthorn Woods,United States,11708
9592,Huntley,United States,11708
9593,Hinsdale,United States,11708
9594,Lyons,United States,11708
9595,Skokie,United States,11708
9596,Spring Grove,United States,11708
9597,Northlake,United States,11708
9598,Johnsburg,United States,11708
9599,Braidwood,United States,11708
9600,Cahokia,United States,11708
9601,Dixon,United States,11708
9602,East Moline,United States,11708
9603,South Beloit,United States,11708
9604,Herrin,United States,11708
9605,Carmi,United States,11708
9606,Effingham,United States,11708
9607,Richton Park,United States,11708
9608,Machesney Park,United States,11708
9609,Bolingbrook,United States,11708
9610,Palos Heights,United States,11708
9611,Batavia,United States,11708
9612,Homewood,United States,11708
9613,Tinley Park,United States,11708
9614,Shiloh,United States,11708
9615,Loves Park,United States,11708
9616,Lake Bluff,United States,11708
9617,Waukegan,United States,11708
9618,Chicago Heights,United States,11708
9619,South Elgin,United States,11708
9620,Pana,United States,11708
9621,Itasca,United States,11708
9622,Rock Falls,United States,11708
9623,Downers Grove,United States,11708
9624,Rock Island,United States,11708
9625,Park Forest,United States,11708
9626,Mascoutah,United States,11708
9627,Schiller Park,United States,11708
9628,Schaumburg,United States,11708
9629,McHenry,United States,11708
9630,Robbins,United States,11708
9631,Northbrook,United States,11708
9632,Rochelle,United States,11708
9633,Woodridge,United States,11708
9634,Oak Lawn,United States,11708
9635,Steger,United States,11708
9636,Oswego,United States,11708
9637,Wilmette,United States,11708
9638,Champaign,United States,11708
9639,University Park,United States,11708
9640,Campton Hills,United States,11708
9641,Bradley,United States,11708
9642,Colona,United States,11708
9643,Glen Ellyn,United States,11708
9644,Winnetka,United States,11708
9645,Gillespie,United States,11708
9646,Murphysboro,United States,11708
9647,Elmwood Park,United States,11708
9648,Lake Villa,United States,11708
9649,Kankakee,United States,11708
9650,Hampshire,United States,11708
9651,Burr Ridge,United States,11708
9652,Lincolnwood,United States,11708
9653,Wauconda,United States,11708
9654,Robinson,United States,11708
9655,Crete,United States,11708
9656,Genoa,United States,11708
9657,Bartonville,United States,11708
9658,Fairview Heights,United States,11708
9659,Zion,United States,11708
9660,Calumet City,United States,11708
9661,Wheaton,United States,11708
9662,Poplar Grove,United States,11708
9663,Villa Park,United States,11708
9664,Wheeling,United States,11708
9665,Bethalto,United States,11708
9666,North Riverside,United States,11708
9667,Kewanee,United States,11708
9668,Franklin Park,United States,11708
9669,Highwood,United States,11708
9670,East Peoria,United States,11708
9671,Gilberts,United States,11708
9672,Crest Hill,United States,11708
9673,Lincoln,United States,11708
9674,Blue Island,United States,11708
9675,Glendale Heights,United States,11708
9676,Alton,United States,11708
9677,La Grange Park,United States,11708
9678,Romeoville,United States,11708
9679,Matteson,United States,11708
9680,Evergreen Park,United States,11708
9681,Worth,United States,11708
9682,Norridge,United States,11708
9683,Buffalo Grove,United States,11708
9684,Manteno,United States,11708
9685,North Aurora,United States,11708
9686,Macomb,United States,11708
9687,Harvard,United States,11708
9688,Hoffman Estates,United States,11708
9689,Carlinville,United States,11708
9690,Sugar Grove,United States,11708
9691,Round Lake Park,United States,11708
9692,Mount Carmel,United States,11708
9693,Glen Carbon,United States,11708
9694,Inverness,United States,11708
9695,Mount Prospect,United States,11708
9696,Round Lake Beach,United States,11708
9697,Staunton,United States,11708
9698,Lake in the Hills,United States,11708
9699,Beardstown,United States,11708
9700,Country Club Hills,United States,11708
9701,Western Springs,United States,11708
9702,Olney,United States,11708
9703,Des Plaines,United States,11708
9704,Palatine,United States,11708
9705,Belvidere,United States,11708
9706,Cary,United States,11708
9707,Darien,United States,11708
9708,Roselle,United States,11708
9709,Mahomet,United States,11708
9710,Lake Forest,United States,11708
9711,North Chicago,United States,11708
9712,Pingree Grove,United States,11708
9713,Grayslake,United States,11708
9714,Jacksonville,United States,11708
9715,Barrington,United States,11708
9716,Fox Lake,United States,11708
9717,Winthrop Harbor,United States,11708
9718,Fort Valley,United States,11708
9719,Buford,United States,11708
9720,Richmond Hill,United States,11708
9721,Atlanta,United States,11708
9722,Sugar Hill,United States,11708
9723,Swainsboro,United States,11708
9724,Toccoa,United States,11708
9725,Sylvester,United States,11708
9726,Cedartown,United States,11708
9727,Wrightsville,United States,11708
9728,Cochran,United States,11708
9729,Moultrie,United States,11708
9730,Milledgeville,United States,11708
9731,Pooler,United States,11708
9732,Vidalia,United States,11708
9733,Acworth,United States,11708
9734,Johns Creek,United States,11708
9735,Valdosta,United States,11708
9736,Norcross,United States,11708
9737,Morrow,United States,11708
9738,Statesboro,United States,11708
9739,Tyrone,United States,11708
9740,Dunwoody,United States,11708
9741,Hartwell,United States,11708
9742,Peachtree City,United States,11708
9743,Calhoun,United States,11708
9744,Cornelia,United States,11708
9745,Locust Grove,United States,11708
9746,Alpharetta,United States,11708
9747,Snellville,United States,11708
9748,Barnesville,United States,11708
9749,Braselton,United States,11708
9750,Loganville,United States,11708
9751,Rome,United States,11708
9752,Woodstock,United States,11708
9753,Rockmart,United States,11708
9754,Jefferson,United States,11708
9755,Stonecrest,United States,11708
9756,Kennesaw,United States,11708
9757,Commerce,United States,11708
9758,Hinesville,United States,11708
9759,Port Wentworth,United States,11708
9760,Jesup,United States,11708
9761,Fairburn,United States,11708
9762,Folkston,United States,11708
9763,Winder,United States,11708
9764,Dacula,United States,11708
9765,Stockbridge,United States,11708
9766,Fort Oglethorpe,United States,11708
9767,Waycross,United States,11708
9768,Flowery Branch,United States,11708
9769,Douglasville,United States,11708
9770,Americus,United States,11708
9771,Chamblee,United States,11708
9772,Elberton,United States,11708
9773,Grovetown,United States,11708
9774,Cordele,United States,11708
9775,McDonough,United States,11708
9776,Newnan,United States,11708
9777,Tucker,United States,11708
9778,Powder Springs,United States,11708
9779,Fitzgerald,United States,11708
9780,Bremen,United States,11708
9781,Warner Robins,United States,11708
9782,Dalton,United States,11708
9783,Sandy Springs,United States,11708
9784,Villa Rica,United States,11708
9785,Rincon,United States,11708
9786,Suwanee,United States,11708
9787,Thomson,United States,11708
9788,Austell,United States,11708
9789,Peachtree Corners,United States,11708
9790,Baxley,United States,11708
9791,Waynesboro,United States,11708
9792,Montezuma,United States,11708
9793,Kingsland,United States,11708
9794,Fayetteville,United States,11708
9795,Doraville,United States,11708
9796,Cumming,United States,11708
9797,Lovejoy,United States,11708
9798,LaFayette,United States,11708
9799,Hampton,United States,11708
9800,Clarkston,United States,11708
9801,Smyrna,United States,11708
9802,Griffin,United States,11708
9803,Conyers,United States,11708
9804,Stone Mountain,United States,11708
9805,Lilburn,United States,11708
9806,Cartersville,United States,11708
9807,Dahlonega,United States,11708
9808,Cairo,United States,11708
9809,Gainesville,United States,11708
9810,East Point,United States,11708
9811,Sandersville,United States,11708
9812,Cusseta,United States,11708
9813,Thomasville,United States,11708
9814,Tifton,United States,11708
9815,Eastman,United States,11708
9816,Lawrenceville,United States,11708
9817,Bainbridge,United States,11708
9818,Thomaston,United States,11708
9819,Camilla,United States,11708
9820,Milton,United States,11708
9821,Adel,United States,11708
9822,Roswell,United States,11708
9823,Hapeville,United States,11708
9824,Brownsburg,United States,11708
9825,Wabash,United States,11708
9826,Charlestown,United States,11708
9827,Whitestown,United States,11708
9828,Huntertown,United States,11708
9829,McCordsville,United States,11708
9830,Goshen,United States,11708
9831,Griffith,United States,11708
9832,Jeffersonville,United States,11708
9833,Hammond,United States,11708
9834,Terre Haute,United States,11708
9835,Corydon,United States,11708
9836,LaPorte,United States,11708
9837,Scottsburg,United States,11708
9838,Munster,United States,11708
9839,Gas City,United States,11708
9840,Seymour,United States,11708
9841,South Bend,United States,11708
9842,Attica,United States,11708
9843,West Lafayette,United States,11708
9844,Dyer,United States,11708
9845,Plainfield,United States,11708
9846,Columbia City,United States,11708
9847,North Manchester,United States,11708
9848,Fort Wayne,United States,11708
9849,Martinsville,United States,11708
9850,Bargersville,United States,11708
9851,Gary,United States,11708
9852,Peru,United States,11708
9853,Ellettsville,United States,11708
9854,Chesterton,United States,11708
9855,Angola,United States,11708
9856,Valparaiso,United States,11708
9857,Huntington,United States,11708
9858,Brazil,United States,11708
9859,Elkhart,United States,11708
9860,Carmel,United States,11708
9861,Huntingburg,United States,11708
9862,Kokomo,United States,11708
9863,Crown Point,United States,11708
9864,New Whiteland,United States,11708
9865,Connersville,United States,11708
9866,Decatur,United States,11708
9867,Lafayette,United States,11708
9868,East Chicago,United States,11708
9869,Clarksville,United States,11708
9870,Tell City,United States,11708
9871,Fishers,United States,11708
9872,Zionsville,United States,11708
9873,Noblesville,United States,11708
9874,Yorktown,United States,11708
9875,Crawfordsville,United States,11708
9876,Evansville,United States,11708
9877,Saint John,United States,11708
9878,Nappanee,United States,11708
9879,Sellersburg,United States,11708
9880,Speedway,United States,11708
9881,Logansport,United States,11708
9882,Winona Lake,United States,11708
9883,Westville,United States,11708
9884,Hartford City,United States,11708
9885,Mishawaka,United States,11708
9886,Berne,United States,11708
9887,Tipton,United States,11708
9888,Vincennes,United States,11708
9889,North Vernon,United States,11708
9890,Jasper,United States,11708
9891,Garrett,United States,11708
9892,Greensburg,United States,11708
9893,Muncie,United States,11708
9894,Merrillville,United States,11708
9895,Beech Grove,United States,11708
9896,Mooresville,United States,11708
9897,Indianapolis,United States,11708
9898,Michigan City,United States,11708
9899,Rushville,United States,11708
9900,Cedar Lake,United States,11708
9901,Greencastle,United States,11708
9902,Linton,United States,11708
9903,Lake Station,United States,11708
9904,Schererville,United States,11708
9905,Kendallville,United States,11708
9906,Hobart,United States,11708
9907,Union City,United States,11708
9908,Rensselaer,United States,11708
9909,New Castle,United States,11708
9910,Elwood,United States,11708
9911,Warsaw,United States,11708
9912,Le Mars,United States,11708
9913,Davenport,United States,11708
9914,Winterset,United States,11708
9915,Burlington,United States,11708
9916,Sioux Center,United States,11708
9917,Ankeny,United States,11708
9918,Charles City,United States,11708
9919,Spirit Lake,United States,11708
9920,Orange City,United States,11708
9921,Waverly,United States,11708
9922,Marshalltown,United States,11708
9923,Grinnell,United States,11708
9924,Dubuque,United States,11708
9925,Creston,United States,11708
9926,Iowa City,United States,11708
9927,Knoxville,United States,11708
9928,Algona,United States,11708
9929,Asbury,United States,11708
9930,Clear Lake,United States,11708
9931,Webster City,United States,11708
9932,Boone,United States,11708
9933,Ottumwa,United States,11708
9934,Glenwood,United States,11708
9935,Johnston,United States,11708
9936,Denison,United States,11708
9937,Humboldt,United States,11708
9938,Carroll,United States,11708
9939,Keokuk,United States,11708
9940,Waterloo,United States,11708
9941,Estherville,United States,11708
9942,Decorah,United States,11708
9943,North Liberty,United States,11708
9944,Spencer,United States,11708
9945,Oelwein,United States,11708
9946,Altoona,United States,11708
9947,Bettendorf,United States,11708
9948,Maquoketa,United States,11708
9949,Clive,United States,11708
9950,Grimes,United States,11708
9951,Council Bluffs,United States,11708
9952,Des Moines,United States,11708
9953,Anamosa,United States,11708
9954,Clarinda,United States,11708
9955,Fort Madison,United States,11708
9956,Cedar Rapids,United States,11708
9957,Perry,United States,11708
9958,Oskaloosa,United States,11708
9959,Sioux City,United States,11708
9960,Storm Lake,United States,11708
9961,Cedar Falls,United States,11708
9962,Waukee,United States,11708
9963,Red Oak,United States,11708
9964,Fort Dodge,United States,11708
9965,Muscatine,United States,11708
9966,Pella,United States,11708
9967,Ames,United States,11708
9968,Eldridge,United States,11708
9969,Urbandale,United States,11708
9970,Coralville,United States,11708
9971,Mason City,United States,11708
9972,West Des Moines,United States,11708
9973,Atlantic,United States,11708
9974,Bondurant,United States,11708
9975,Hiawatha,United States,11708
9976,McAlester,United States,11708
9977,Skiatook,United States,11708
9978,Wagoner,United States,11708
9979,Broken Arrow,United States,11708
9980,Durant,United States,11708
9981,Midwest City,United States,11708
9982,Mustang,United States,11708
9983,Blanchard,United States,11708
9984,Sand Springs,United States,11708
9985,Sallisaw,United States,11708
9986,Guthrie,United States,11708
9987,Owasso,United States,11708
9988,Tahlequah,United States,11708
9989,Purcell,United States,11708
9990,Blackwell,United States,11708
9991,Edmond,United States,11708
9992,Sapulpa,United States,11708
9993,Warr Acres,United States,11708
9994,Duncan,United States,11708
9995,Idabel,United States,11708
9996,Grove,United States,11708
9997,Alva,United States,11708
9998,Collinsville,United States,11708
9999,Poteau,United States,11708
10000,Henryetta,United States,11708
10001,Glenpool,United States,11708
10002,Pauls Valley,United States,11708
10003,Lawton,United States,11708
10004,Oklahoma City,United States,11708
10005,Ardmore,United States,11708
10006,Claremore,United States,11708
10007,Yukon,United States,11708
10008,Bixby,United States,11708
10009,Tulsa,United States,11708
10010,Noble,United States,11708
10011,Muskogee,United States,11708
10012,Moore,United States,11708
10013,Chickasha,United States,11708
10014,Lone Grove,United States,11708
10015,Seminole,United States,11708
10016,Catoosa,United States,11708
10017,Ponca City,United States,11708
10018,Del City,United States,11708
10019,Bethany,United States,11708
10020,Choctaw,United States,11708
10021,Elk City,United States,11708
10022,Jenks,United States,11708
10023,Miami,United States,11708
10024,The Village,United States,11708
10025,El Reno,United States,11708
10026,Muldrow,United States,11708
10027,Newcastle,United States,11708
10028,Coweta,United States,11708
10029,Okmulgee,United States,11708
10030,Enid,United States,11708
10031,Guymon,United States,11708
10032,Piedmont,United States,11708
10033,Tuttle,United States,11708
10034,Altus,United States,11708
10035,Anadarko,United States,11708
10036,Norman,United States,11708
10037,Weatherford,United States,11708
10038,Holdenville,United States,11708
10039,Woodward,United States,11708
10040,Cushing,United States,11708
10041,Vinita,United States,11708
10042,Bartlesville,United States,11708
10043,Scottsdale,United States,11708
10044,Flagstaff,United States,11708
10045,Nogales,United States,11708
10046,Tolleson,United States,11708
10047,Oro Valley,United States,11708
10048,El Mirage,United States,11708
10049,Guadalupe,United States,11708
10050,Queen Creek,United States,11708
10051,Buckeye,United States,11708
10052,Safford,United States,11708
10053,Show Low,United States,11708
10054,Coolidge,United States,11708
10055,Eloy,United States,11708
10056,Marana,United States,11708
10057,Maricopa,United States,11708
10058,Sedona,United States,11708
10059,Avondale,United States,11708
10060,Tucson,United States,11708
10061,Gilbert,United States,11708
10062,Prescott Valley,United States,11708
10063,Mesa,United States,11708
10064,Cave Creek,United States,11708
10065,Douglas,United States,11708
10066,Apache Junction,United States,11708
10067,Prescott,United States,11708
10068,Bisbee,United States,11708
